x0,x1,time,det_fi
"tf.Tensor(32.5955, shape=(), dtype=float32)","tf.Tensor(277.59836, shape=(), dtype=float32)",0.178,68172.27277843466
"tf.Tensor(32.8731, shape=(), dtype=float32)","tf.Tensor(272.06793, shape=(), dtype=float32)",0.179,86443.18960819313
"tf.Tensor(33.14517, shape=(), dtype=float32)","tf.Tensor(266.44504, shape=(), dtype=float32)",0.18,109399.86130278243
"tf.Tensor(33.411613, shape=(), dtype=float32)","tf.Tensor(260.73428, shape=(), dtype=float32)",0.181,138189.90792813708
"tf.Tensor(33.672348, shape=(), dtype=float32)","tf.Tensor(254.94035, shape=(), dtype=float32)",0.182,174228.74828819683
"tf.Tensor(33.927288, shape=(), dtype=float32)","tf.Tensor(249.06801, shape=(), dtype=float32)",0.183,219258.97752763072
"tf.Tensor(34.176357, shape=(), dtype=float32)","tf.Tensor(243.12207, shape=(), dtype=float32)",0.184,275422.213871557
"tf.Tensor(34.41948, shape=(), dtype=float32)","tf.Tensor(237.10742, shape=(), dtype=float32)",0.185,345345.88409339386
"tf.Tensor(34.656586, shape=(), dtype=float32)","tf.Tensor(231.029, shape=(), dtype=float32)",0.186,432247.87620414555
"tf.Tensor(34.887615, shape=(), dtype=float32)","tf.Tensor(224.89182, shape=(), dtype=float32)",0.187,540062.5288843
"tf.Tensor(35.112507, shape=(), dtype=float32)","tf.Tensor(218.70087, shape=(), dtype=float32)",0.188,673592.0543657362
"tf.Tensor(35.331207, shape=(), dtype=float32)","tf.Tensor(212.46126, shape=(), dtype=float32)",0.189,838688.2357268299
"tf.Tensor(35.543667, shape=(), dtype=float32)","tf.Tensor(206.1781, shape=(), dtype=float32)",0.19,1042470.0942580652
"tf.Tensor(35.749844, shape=(), dtype=float32)","tf.Tensor(199.85654, shape=(), dtype=float32)",0.191,1293584.2323548475
"tf.Tensor(35.9497, shape=(), dtype=float32)","tf.Tensor(193.50175, shape=(), dtype=float32)",0.192,1602515.7275085577
"tf.Tensor(36.1432, shape=(), dtype=float32)","tf.Tensor(187.11894, shape=(), dtype=float32)",0.193,1981958.809210752
"tf.Tensor(36.33032, shape=(), dtype=float32)","tf.Tensor(180.71332, shape=(), dtype=float32)",0.194,2447258.129842984
"tf.Tensor(36.511032, shape=(), dtype=float32)","tf.Tensor(174.2901, shape=(), dtype=float32)",0.195,3016933.26296031
"tf.Tensor(36.68532, shape=(), dtype=float32)","tf.Tensor(167.85454, shape=(), dtype=float32)",0.196,3713301.1880594096
"tf.Tensor(36.853176, shape=(), dtype=float32)","tf.Tensor(161.41187, shape=(), dtype=float32)",0.197,4563213.941063297
"tf.Tensor(37.014587, shape=(), dtype=float32)","tf.Tensor(154.9673, shape=(), dtype=float32)",0.198,5598931.441865524
"tf.Tensor(37.169556, shape=(), dtype=float32)","tf.Tensor(148.5261, shape=(), dtype=float32)",0.199,6859152.746354152
"tf.Tensor(37.31808, shape=(), dtype=float32)","tf.Tensor(142.09343, shape=(), dtype=float32)",0.2,8390232.685915282
"tf.Tensor(37.460175, shape=(), dtype=float32)","tf.Tensor(135.67453, shape=(), dtype=float32)",0.201,10247615.14935042
"tf.Tensor(37.595848, shape=(), dtype=float32)","tf.Tensor(129.27455, shape=(), dtype=float32)",0.202,12497519.143399224
"tf.Tensor(37.725124, shape=(), dtype=float32)","tf.Tensor(122.89864, shape=(), dtype=float32)",0.203,15218919.405780494
"tf.Tensor(37.848022, shape=(), dtype=float32)","tf.Tensor(116.55192, shape=(), dtype=float32)",0.20400000000000001,18505869.732416514
"tf.Tensor(37.964573, shape=(), dtype=float32)","tf.Tensor(110.239456, shape=(), dtype=float32)",0.20500000000000002,22470224.502317075
"tf.Tensor(38.074814, shape=(), dtype=float32)","tf.Tensor(103.96628, shape=(), dtype=float32)",0.20600000000000002,27244822.235427924
"tf.Tensor(38.17878, shape=(), dtype=float32)","tf.Tensor(97.73737, shape=(), dtype=float32)",0.20700000000000002,32987204.49838314
"tf.Tensor(38.276516, shape=(), dtype=float32)","tf.Tensor(91.55768, shape=(), dtype=float32)",0.20800000000000002,39883954.26272362
"tf.Tensor(38.368073, shape=(), dtype=float32)","tf.Tensor(85.43207, shape=(), dtype=float32)",0.209,48155750.01229489
"tf.Tensor(38.453506, shape=(), dtype=float32)","tf.Tensor(79.36536, shape=(), dtype=float32)",0.21,58063245.87072119
"tf.Tensor(38.53287, shape=(), dtype=float32)","tf.Tensor(73.36229, shape=(), dtype=float32)",0.211,69913903.55863938
"tf.Tensor(38.60623, shape=(), dtype=float32)","tf.Tensor(67.42755, shape=(), dtype=float32)",0.212,84069919.80149418
"tf.Tensor(38.67366, shape=(), dtype=float32)","tf.Tensor(61.565742, shape=(), dtype=float32)",0.213,100957412.8015713
"tf.Tensor(38.735226, shape=(), dtype=float32)","tf.Tensor(55.781387, shape=(), dtype=float32)",0.214,121077053.93221936
"tf.Tensor(38.791008, shape=(), dtype=float32)","tf.Tensor(50.078926, shape=(), dtype=float32)",0.215,145016355.99447006
"tf.Tensor(38.841087, shape=(), dtype=float32)","tf.Tensor(44.462708, shape=(), dtype=float32)",0.216,173463858.17529553
"tf.Tensor(38.88555, shape=(), dtype=float32)","tf.Tensor(38.936996, shape=(), dtype=float32)",0.217,207225479.53978
"tf.Tensor(38.924488, shape=(), dtype=float32)","tf.Tensor(33.505955, shape=(), dtype=float32)",0.218,247243348.7541179
"tf.Tensor(38.957993, shape=(), dtype=float32)","tf.Tensor(28.173649, shape=(), dtype=float32)",0.219,294617457.83162624
"tf.Tensor(38.986168, shape=(), dtype=float32)","tf.Tensor(22.944038, shape=(), dtype=float32)",0.22,350630532.42437553
"tf.Tensor(39.009113, shape=(), dtype=float32)","tf.Tensor(17.820976, shape=(), dtype=float32)",0.221,416776561.23973197
"tf.Tensor(39.026936, shape=(), dtype=float32)","tf.Tensor(12.808204, shape=(), dtype=float32)",0.222,494793482.8036622
"tf.Tensor(39.039745, shape=(), dtype=float32)","tf.Tensor(7.909346, shape=(), dtype=float32)",0.223,586700589.2883382
"tf.Tensor(39.047653, shape=(), dtype=float32)","tf.Tensor(3.127912, shape=(), dtype=float32)",0.224,694841276.7241722
"tf.Tensor(39.05078, shape=(), dtype=float32)","tf.Tensor(-1.532711, shape=(), dtype=float32)",0.225,821931846.8103999
"tf.Tensor(39.049248, shape=(), dtype=float32)","tf.Tensor(-1.5839676, shape=(), dtype=float32)",0.226,972921968.7566289
"tf.Tensor(39.047665, shape=(), dtype=float32)","tf.Tensor(-1.5289698, shape=(), dtype=float32)",0.227,1154181302.8011222
"tf.Tensor(39.046135, shape=(), dtype=float32)","tf.Tensor(-1.3650393, shape=(), dtype=float32)",0.228,1373947833.6136904
"tf.Tensor(39.04477, shape=(), dtype=float32)","tf.Tensor(-1.089627, shape=(), dtype=float32)",0.229,1642869018.4368792
"tf.Tensor(39.04368, shape=(), dtype=float32)","tf.Tensor(-0.7003169, shape=(), dtype=float32)",0.23,1974647510.0957837
"tf.Tensor(39.042976, shape=(), dtype=float32)","tf.Tensor(-0.19482833, shape=(), dtype=float32)",0.231,2386804083.4630747
"tf.Tensor(39.04278, shape=(), dtype=float32)","tf.Tensor(-0.19482833, shape=(), dtype=float32)",0.232,2892750328.7004848
"tf.Tensor(39.042587, shape=(), dtype=float32)","tf.Tensor(-0.19482833, shape=(), dtype=float32)",0.233,3506701861.147062
"tf.Tensor(39.042393, shape=(), dtype=float32)","tf.Tensor(-0.19482833, shape=(), dtype=float32)",0.234,4243678321.359518
"tf.Tensor(39.0422, shape=(), dtype=float32)","tf.Tensor(-0.19482833, shape=(), dtype=float32)",0.23500000000000001,5119503374.961928
"tf.Tensor(39.042004, shape=(), dtype=float32)","tf.Tensor(-0.19482833, shape=(), dtype=float32)",0.23600000000000002,6150804712.867629
"tf.Tensor(39.04181, shape=(), dtype=float32)","tf.Tensor(-0.19482833, shape=(), dtype=float32)",0.23700000000000002,7355014051.121277
"tf.Tensor(39.041615, shape=(), dtype=float32)","tf.Tensor(-0.19482833, shape=(), dtype=float32)",0.23800000000000002,8750367130.994335
"tf.Tensor(39.04142, shape=(), dtype=float32)","tf.Tensor(-0.19482833, shape=(), dtype=float32)",0.23900000000000002,10355903718.826536
"tf.Tensor(39.041225, shape=(), dtype=float32)","tf.Tensor(-0.19482833, shape=(), dtype=float32)",0.24,12191467606.266241
"tf.Tensor(39.04103, shape=(), dtype=float32)","tf.Tensor(-0.19482833, shape=(), dtype=float32)",0.241,14277706609.98934
"tf.Tensor(39.040836, shape=(), dtype=float32)","tf.Tensor(-0.19482833, shape=(), dtype=float32)",0.242,16636072572.040432
"tf.Tensor(39.04064, shape=(), dtype=float32)","tf.Tensor(-0.19482833, shape=(), dtype=float32)",0.243,19288821359.522503
"tf.Tensor(39.040447, shape=(), dtype=float32)","tf.Tensor(-0.19482833, shape=(), dtype=float32)",0.244,22259012864.68164
"tf.Tensor(39.040253, shape=(), dtype=float32)","tf.Tensor(-0.19482833, shape=(), dtype=float32)",0.245,25570511005.08813
"tf.Tensor(39.04006, shape=(), dtype=float32)","tf.Tensor(-0.19482833, shape=(), dtype=float32)",0.246,29247983723.380272
"tf.Tensor(39.039864, shape=(), dtype=float32)","tf.Tensor(-0.19482833, shape=(), dtype=float32)",0.247,33316902987.283394
"tf.Tensor(39.03967, shape=(), dtype=float32)","tf.Tensor(-0.19482833, shape=(), dtype=float32)",0.248,37803544789.908295
"tf.Tensor(39.039474, shape=(), dtype=float32)","tf.Tensor(-0.19482833, shape=(), dtype=float32)",0.249,42734989149.41696
"tf.Tensor(39.03928, shape=(), dtype=float32)","tf.Tensor(-0.19482833, shape=(), dtype=float32)",0.25,48139120109.23141
"tf.Tensor(39.039085, shape=(), dtype=float32)","tf.Tensor(-0.19482833, shape=(), dtype=float32)",0.251,54044625737.908424
"tf.Tensor(39.03889, shape=(), dtype=float32)","tf.Tensor(-0.19482833, shape=(), dtype=float32)",0.252,60480998129.211945
"tf.Tensor(39.038696, shape=(), dtype=float32)","tf.Tensor(-0.19482833, shape=(), dtype=float32)",0.253,67478533402.18603
"tf.Tensor(39.0385, shape=(), dtype=float32)","tf.Tensor(-0.19482833, shape=(), dtype=float32)",0.254,75068331700.57771
"tf.Tensor(39.038307, shape=(), dtype=float32)","tf.Tensor(-0.19482833, shape=(), dtype=float32)",0.255,83282297193.91226
"tf.Tensor(39.038113, shape=(), dtype=float32)","tf.Tensor(-0.19482833, shape=(), dtype=float32)",0.256,92153138076.45834
"tf.Tensor(39.037918, shape=(), dtype=float32)","tf.Tensor(-0.19482833, shape=(), dtype=float32)",0.257,101714366568.31758
"tf.Tensor(39.037724, shape=(), dtype=float32)","tf.Tensor(-0.19482833, shape=(), dtype=float32)",0.258,112000298913.57281
"tf.Tensor(39.03753, shape=(), dtype=float32)","tf.Tensor(-0.19482833, shape=(), dtype=float32)",0.259,123046055382.6802
"tf.Tensor(39.037334, shape=(), dtype=float32)","tf.Tensor(-0.19482833, shape=(), dtype=float32)",0.26,134887560270.86766
"tf.Tensor(39.03714, shape=(), dtype=float32)","tf.Tensor(-0.19482833, shape=(), dtype=float32)",0.261,147561541898.0458
"tf.Tensor(39.036945, shape=(), dtype=float32)","tf.Tensor(-0.19482833, shape=(), dtype=float32)",0.262,161105532610.23688
"tf.Tensor(39.03675, shape=(), dtype=float32)","tf.Tensor(-0.1426086, shape=(), dtype=float32)",0.263,175557868777.89517
"tf.Tensor(39.03661, shape=(), dtype=float32)","tf.Tensor(0.045833543, shape=(), dtype=float32)",0.264,191190914063.0647
"tf.Tensor(39.036655, shape=(), dtype=float32)","tf.Tensor(0.36865312, shape=(), dtype=float32)",0.265,208351022460.73624
"tf.Tensor(39.037025, shape=(), dtype=float32)","tf.Tensor(0.8238609, shape=(), dtype=float32)",0.266,227500480148.24042
"tf.Tensor(39.03785, shape=(), dtype=float32)","tf.Tensor(1.8568077, shape=(), dtype=float32)",0.267,248952279235.50107
"tf.Tensor(39.039707, shape=(), dtype=float32)","tf.Tensor(3.0129108, shape=(), dtype=float32)",0.268,273049846889.2203
"tf.Tensor(39.04272, shape=(), dtype=float32)","tf.Tensor(4.2891397, shape=(), dtype=float32)",0.269,300169288616.2072
"tf.Tensor(39.04701, shape=(), dtype=float32)","tf.Tensor(5.682343, shape=(), dtype=float32)",0.27,330721773569.061
"tf.Tensor(39.052692, shape=(), dtype=float32)","tf.Tensor(7.189251, shape=(), dtype=float32)",0.271,365156076455.88116
"tf.Tensor(39.059883, shape=(), dtype=float32)","tf.Tensor(8.806479, shape=(), dtype=float32)",0.272,403961292075.3697
"tf.Tensor(39.06869, shape=(), dtype=float32)","tf.Tensor(10.530532, shape=(), dtype=float32)",0.273,447669739936.41815
"tf.Tensor(39.079224, shape=(), dtype=float32)","tf.Tensor(12.357805, shape=(), dtype=float32)",0.274,496860077722.2312
"tf.Tensor(39.091583, shape=(), dtype=float32)","tf.Tensor(14.284593, shape=(), dtype=float32)",0.275,552160643625.7264
"tf.Tensor(39.10587, shape=(), dtype=float32)","tf.Tensor(16.307087, shape=(), dtype=float32)",0.276,614253048695.1649
"tf.Tensor(39.122177, shape=(), dtype=float32)","tf.Tensor(18.421385, shape=(), dtype=float32)",0.277,683876041364.5405
"tf.Tensor(39.1406, shape=(), dtype=float32)","tf.Tensor(20.62349, shape=(), dtype=float32)",0.278,761829667133.2172
"tf.Tensor(39.16122, shape=(), dtype=float32)","tf.Tensor(22.90932, shape=(), dtype=float32)",0.279,848979747046.4064
"tf.Tensor(39.18413, shape=(), dtype=float32)","tf.Tensor(25.27471, shape=(), dtype=float32)",0.28,946262699036.0929
"tf.Tensor(39.209408, shape=(), dtype=float32)","tf.Tensor(27.71541, shape=(), dtype=float32)",0.281,1054690726491.66
"tf.Tensor(39.23712, shape=(), dtype=float32)","tf.Tensor(30.2271, shape=(), dtype=float32)",0.28200000000000003,1175357398194.7288
"tf.Tensor(39.26735, shape=(), dtype=float32)","tf.Tensor(32.80539, shape=(), dtype=float32)",0.28300000000000003,1309443643666.0964
"tf.Tensor(39.300156, shape=(), dtype=float32)","tf.Tensor(35.44582, shape=(), dtype=float32)",0.28400000000000003,1458224187248.7134
"tf.Tensor(39.3356, shape=(), dtype=float32)","tf.Tensor(38.14387, shape=(), dtype=float32)",0.28500000000000003,1623074443591.0295
"tf.Tensor(39.373745, shape=(), dtype=float32)","tf.Tensor(40.89497, shape=(), dtype=float32)",0.28600000000000003,1805477895671.7058
"tf.Tensor(39.41464, shape=(), dtype=float32)","tf.Tensor(43.694485, shape=(), dtype=float32)",0.28700000000000003,2007033975355.3945
"tf.Tensor(39.458332, shape=(), dtype=float32)","tf.Tensor(46.537743, shape=(), dtype=float32)",0.28800000000000003,2229466464576.95
"tf.Tensor(39.50487, shape=(), dtype=float32)","tf.Tensor(49.42002, shape=(), dtype=float32)",0.289,2474632433213.051
"tf.Tensor(39.55429, shape=(), dtype=float32)","tf.Tensor(52.336567, shape=(), dtype=float32)",0.29,2744531727257.307
"tf.Tensor(39.60663, shape=(), dtype=float32)","tf.Tensor(55.282593, shape=(), dtype=float32)",0.291,3041317018158.169
"tf.Tensor(39.66191, shape=(), dtype=float32)","tf.Tensor(58.25328, shape=(), dtype=float32)",0.292,3367304421419.277
"tf.Tensor(39.720165, shape=(), dtype=float32)","tf.Tensor(61.24379, shape=(), dtype=float32)",0.293,3724984689187.7856
"tf.Tensor(39.78141, shape=(), dtype=float32)","tf.Tensor(64.24926, shape=(), dtype=float32)",0.294,4117034978087.366
"tf.Tensor(39.84566, shape=(), dtype=float32)","tf.Tensor(67.264824, shape=(), dtype=float32)",0.295,4546331189952.04
"tf.Tensor(39.912926, shape=(), dtype=float32)","tf.Tensor(70.2856, shape=(), dtype=float32)",0.296,5015960879150.443
"tf.Tensor(39.98321, shape=(), dtype=float32)","tf.Tensor(73.3067, shape=(), dtype=float32)",0.297,5529236716080.035
"tf.Tensor(40.05652, shape=(), dtype=float32)","tf.Tensor(76.32326, shape=(), dtype=float32)",0.298,6089710492211.334
"tf.Tensor(40.132843, shape=(), dtype=float32)","tf.Tensor(79.33039, shape=(), dtype=float32)",0.299,6701187648156.013
"tf.Tensor(40.212173, shape=(), dtype=float32)","tf.Tensor(82.323235, shape=(), dtype=float32)",0.3,7367742301156.769
"tf.Tensor(40.2945, shape=(), dtype=float32)","tf.Tensor(85.29695, shape=(), dtype=float32)",0.301,8093732744608.685
"tf.Tensor(40.379795, shape=(), dtype=float32)","tf.Tensor(88.24671, shape=(), dtype=float32)",0.302,8883817387688.498
"tf.Tensor(40.46804, shape=(), dtype=float32)","tf.Tensor(91.16772, shape=(), dtype=float32)",0.303,9742971098599.477
"tf.Tensor(40.559208, shape=(), dtype=float32)","tf.Tensor(94.05521, shape=(), dtype=float32)",0.304,10676501911222.373
"tf.Tensor(40.653263, shape=(), dtype=float32)","tf.Tensor(96.90445, shape=(), dtype=float32)",0.305,11690068050355.186
"tf.Tensor(40.750168, shape=(), dtype=float32)","tf.Tensor(99.710754, shape=(), dtype=float32)",0.306,12789695227676.594
"tf.Tensor(40.84988, shape=(), dtype=float32)","tf.Tensor(102.46948, shape=(), dtype=float32)",0.307,13981794155629.531
"tf.Tensor(40.95235, shape=(), dtype=float32)","tf.Tensor(105.17604, shape=(), dtype=float32)",0.308,15273178224081.586
"tf.Tensor(41.057526, shape=(), dtype=float32)","tf.Tensor(107.8259, shape=(), dtype=float32)",0.309,16671081281590.3
"tf.Tensor(41.16535, shape=(), dtype=float32)","tf.Tensor(110.41457, shape=(), dtype=float32)",0.31,18183175458956.883
"tf.Tensor(41.27577, shape=(), dtype=float32)","tf.Tensor(112.93766, shape=(), dtype=float32)",0.311,19817588972635.434
"tf.Tensor(41.388706, shape=(), dtype=float32)","tf.Tensor(115.390816, shape=(), dtype=float32)",0.312,21582923841389.836
"tf.Tensor(41.504097, shape=(), dtype=float32)","tf.Tensor(117.76977, shape=(), dtype=float32)",0.313,23488273449312.777
"tf.Tensor(41.62187, shape=(), dtype=float32)","tf.Tensor(120.07033, shape=(), dtype=float32)",0.314,25543239887804.156
"tf.Tensor(41.74194, shape=(), dtype=float32)","tf.Tensor(122.28839, shape=(), dtype=float32)",0.315,27757951006784.57
"tf.Tensor(41.864227, shape=(), dtype=float32)","tf.Tensor(124.41994, shape=(), dtype=float32)",0.316,30143077106713.7
"tf.Tensor(41.988647, shape=(), dtype=float32)","tf.Tensor(126.46103, shape=(), dtype=float32)",0.317,32709847203596.805
"tf.Tensor(42.11511, shape=(), dtype=float32)","tf.Tensor(128.40784, shape=(), dtype=float32)",0.318,35470064799841.29
"tf.Tensor(42.243515, shape=(), dtype=float32)","tf.Tensor(130.2566, shape=(), dtype=float32)",0.319,38436123095450.99
"tf.Tensor(42.37377, shape=(), dtype=float32)","tf.Tensor(132.00372, shape=(), dtype=float32)",0.32,41621019577160.66
"tf.Tensor(42.505775, shape=(), dtype=float32)","tf.Tensor(133.64565, shape=(), dtype=float32)",0.321,45038369925324.9
"tf.Tensor(42.63942, shape=(), dtype=float32)","tf.Tensor(135.17896, shape=(), dtype=float32)",0.322,48702421183104.32
"tf.Tensor(42.774597, shape=(), dtype=float32)","tf.Tensor(136.60034, shape=(), dtype=float32)",0.323,52628064135951.12
"tf.Tensor(42.911198, shape=(), dtype=float32)","tf.Tensor(137.90662, shape=(), dtype=float32)",0.324,56830844855029.26
"tf.Tensor(43.049103, shape=(), dtype=float32)","tf.Tensor(139.09471, shape=(), dtype=float32)",0.325,61326975366028.22
"tf.Tensor(43.188198, shape=(), dtype=float32)","tf.Tensor(140.16168, shape=(), dtype=float32)",0.326,66133343408934.52
"tf.Tensor(43.32836, shape=(), dtype=float32)","tf.Tensor(141.1047, shape=(), dtype=float32)",0.327,71267521265381.69
"tf.Tensor(43.469467, shape=(), dtype=float32)","tf.Tensor(141.9211, shape=(), dtype=float32)",0.328,76747773637198.31
"tf.Tensor(43.61139, shape=(), dtype=float32)","tf.Tensor(142.60829, shape=(), dtype=float32)",0.329,82593064571594.73
"tf.Tensor(43.753998, shape=(), dtype=float32)","tf.Tensor(143.16386, shape=(), dtype=float32)",0.33,88823063440084.89
"tf.Tensor(43.897163, shape=(), dtype=float32)","tf.Tensor(143.58553, shape=(), dtype=float32)",0.331,95458149990522.84
"tf.Tensor(44.04075, shape=(), dtype=float32)","tf.Tensor(143.87112, shape=(), dtype=float32)",0.332,102519418508956.77
"tf.Tensor(44.18462, shape=(), dtype=float32)","tf.Tensor(144.01865, shape=(), dtype=float32)",0.333,110028681142707.89
"tf.Tensor(44.32864, shape=(), dtype=float32)","tf.Tensor(144.02625, shape=(), dtype=float32)",0.334,118008470455751.44
"tf.Tensor(44.472668, shape=(), dtype=float32)","tf.Tensor(143.8922, shape=(), dtype=float32)",0.335,126482041310147.89
"tf.Tensor(44.616558, shape=(), dtype=float32)","tf.Tensor(143.61491, shape=(), dtype=float32)",0.336,135473372189707.42
"tf.Tensor(44.760174, shape=(), dtype=float32)","tf.Tensor(143.193, shape=(), dtype=float32)",0.337,145007166110692.03
"tf.Tensor(44.903366, shape=(), dtype=float32)","tf.Tensor(142.62517, shape=(), dtype=float32)",0.338,155108851293148.8
"tf.Tensor(45.04599, shape=(), dtype=float32)","tf.Tensor(141.91031, shape=(), dtype=float32)",0.339,165804581804742.5
"tf.Tensor(45.1879, shape=(), dtype=float32)","tf.Tensor(141.04745, shape=(), dtype=float32)",0.34,177121238423640.75
"tf.Tensor(45.32895, shape=(), dtype=float32)","tf.Tensor(140.0358, shape=(), dtype=float32)",0.341,189086430012881.88
"tf.Tensor(45.468987, shape=(), dtype=float32)","tf.Tensor(138.87468, shape=(), dtype=float32)",0.342,201728495746017.8
"tf.Tensor(45.60786, shape=(), dtype=float32)","tf.Tensor(137.56361, shape=(), dtype=float32)",0.343,215076508580638.88
"tf.Tensor(45.745422, shape=(), dtype=float32)","tf.Tensor(136.10225, shape=(), dtype=float32)",0.34400000000000003,229160280434295.5
"tf.Tensor(45.881523, shape=(), dtype=float32)","tf.Tensor(134.4904, shape=(), dtype=float32)",0.34500000000000003,244010369589396.12
"tf.Tensor(46.016014, shape=(), dtype=float32)","tf.Tensor(132.72804, shape=(), dtype=float32)",0.34600000000000003,259658090927585.94
"tf.Tensor(46.148743, shape=(), dtype=float32)","tf.Tensor(130.81529, shape=(), dtype=float32)",0.34700000000000003,276135529677027.72
"tf.Tensor(46.279556, shape=(), dtype=float32)","tf.Tensor(128.75246, shape=(), dtype=float32)",0.34800000000000003,293475559456754.06
"tf.Tensor(46.40831, shape=(), dtype=float32)","tf.Tensor(126.53997, shape=(), dtype=float32)",0.34900000000000003,311711865492252.8
"tf.Tensor(46.53485, shape=(), dtype=float32)","tf.Tensor(124.17844, shape=(), dtype=float32)",0.35000000000000003,330878974008336.3
